,Background,Pier,Girder,Deck,Parapet
Background,0.9492019014329124,0.029647666012980727,0.02108137159173894,1.2307894283393368e-05,5.675306808453609e-05
Pier,0.004152494178997178,0.9631919823020395,0.032650584331432426,3.5766530396185856e-06,1.3625344912832708e-06
Girder,0.0053574856197258205,0.022680067874655683,0.9517969360346261,0.001131414578199346,0.019034095892793063
Deck,3.678843126464831e-05,3.406336228208177e-07,0.010057207713784643,0.9647844444887268,0.025121218732601074
Parapet,8.194398744497577e-05,7.776416364885009e-07,0.012532764229262363,0.01551006243976315,0.971874451701893
