,Background,Pier,Girder,Deck,Parapet
Background,0.9360199912736504,0.0407196594079304,0.023200851480174,9.916306374201738e-06,4.958153187100869e-05
Pier,0.008245669068325846,0.9243695541740046,0.06738477675766955,0.0,0.0
Girder,2.6346621087012185e-05,0.004203932727196382,0.9744635375114135,7.409987180722177e-05,0.021232083268495947
Deck,0.0,0.0,0.002070679751057364,0.9792899091617905,0.01863941108715215
Parapet,9.398032521891542e-07,0.0,0.006744498039335465,0.018249099551008997,0.9750054626064033
