File,Class,IoU
bridge-3.h5,Background,71.72873020172119
bridge-3.h5,Abumtment,88.41059803962708
bridge-3.h5,Girder,91.46418571472168
bridge-3.h5,Deck,98.10379147529602
bridge-3.h5,Parapet,99.37061071395874
bridge-7.h5,Background,75.43377876281738
bridge-7.h5,Abumtment,93.69758367538452
bridge-7.h5,Girder,89.45149779319763
bridge-7.h5,Deck,95.932537317276
bridge-7.h5,Parapet,99.4903028011322
