,Background,Pier,Girder,Deck,Parapet
Background,21186.0,0.0,366.0,34.0,1.0
Pier,0.0,0.0,0.0,0.0,0.0
Girder,541.0,0.0,6398.0,104.0,58.0
Deck,215.0,0.0,33.0,9168.0,466.0
Parapet,412.0,0.0,31.0,83.0,1864.0
