,Background,Pier,Girder,Deck,Parapet
Background,19519.0,0.0,677.0,255.0,229.0
Pier,0.0,0.0,0.0,0.0,0.0
Girder,930.0,0.0,7673.0,48.0,19.0
Deck,820.0,0.0,13.0,8901.0,71.0
Parapet,731.0,0.0,0.0,110.0,964.0
