,Background,Pier,Girder,Deck,Parapet
Background,10.0,0.0,1.0,3.0,41.0
Pier,0.0,2403.0,420.0,0.0,0.0
Girder,0.0,1348.0,29103.0,2.0,143.0
Deck,0.0,0.0,172.0,4442.0,680.0
Parapet,0.0,0.0,67.0,31.0,2094.0
