,Background,Pier,Girder,Deck,Parapet
Background,25604.0,0.0,175.0,2.0,64.0
Pier,0.0,0.0,0.0,0.0,0.0
Girder,353.0,0.0,5967.0,38.0,80.0
Deck,427.0,0.0,6.0,6123.0,416.0
Parapet,344.0,0.0,3.0,14.0,1344.0
