,Background,Pier,Girder,Deck,Parapet
Background,6657.0,0.0,83.0,49.0,86.0
Pier,0.0,1124.0,441.0,0.0,0.0
Girder,1483.0,0.0,12836.0,370.0,83.0
Deck,944.0,0.0,1549.0,10768.0,2239.0
Parapet,748.0,0.0,6.0,21.0,1473.0
