,Background,Pier,Girder,Deck,Parapet
Background,17178.0,357.0,0.0,0.0,0.0
Pier,347.0,13818.0,341.0,0.0,0.0
Girder,0.0,0.0,7777.0,1.0,0.0
Deck,0.0,0.0,38.0,429.0,10.0
Parapet,0.0,0.0,2.0,3.0,659.0
