,Background,Pier,Girder,Deck,Parapet
Background,23692.0,8.0,297.0,0.0,259.0
Pier,280.0,1742.0,92.0,0.0,0.0
Girder,2.0,0.0,12638.0,8.0,8.0
Deck,1.0,0.0,102.0,1173.0,35.0
Parapet,0.0,0.0,10.0,12.0,601.0
