,Background,Pier,Girder,Deck,Parapet
Background,19537.0,11.0,5.0,6.0,16.0
Pier,249.0,6563.0,191.0,0.0,0.0
Girder,76.0,3.0,7522.0,106.0,76.0
Deck,1.0,0.0,64.0,5171.0,314.0
Parapet,111.0,0.0,10.0,31.0,897.0
