,Background,Pier,Girder,Deck,Parapet
Background,17954.0,147.0,0.0,5.0,15.0
Pier,354.0,7311.0,451.0,0.0,0.0
Girder,0.0,3.0,11536.0,6.0,133.0
Deck,0.0,0.0,150.0,1666.0,254.0
Parapet,0.0,0.0,37.0,27.0,911.0
