,Background,Pier,Girder,Deck,Parapet
Background,22460.0,26.0,0.0,0.0,0.0
Pier,378.0,2890.0,126.0,0.0,0.0
Girder,0.0,0.0,14083.0,19.0,25.0
Deck,0.0,0.0,31.0,443.0,14.0
Parapet,0.0,0.0,2.0,3.0,460.0
