,Background,Pier,Girder,Deck,Parapet
Background,24157.0,102.0,0.0,0.0,0.0
Pier,139.0,2106.0,235.0,0.0,0.0
Girder,0.0,0.0,13113.0,82.0,75.0
Deck,0.0,0.0,22.0,312.0,58.0
Parapet,0.0,0.0,0.0,0.0,559.0
