,Background,Pier,Girder,Deck,Parapet
Background,0.0,0.0,1.0,0.0,2.0
Pier,0.0,1182.0,178.0,0.0,0.0
Girder,0.0,0.0,35726.0,273.0,135.0
Deck,0.0,0.0,53.0,1653.0,18.0
Parapet,0.0,0.0,15.0,18.0,1706.0
