,Background,Pier,Girder,Deck,Parapet
Background,11019.0,1.0,76.0,21.0,104.0
Pier,0.0,671.0,371.0,0.0,0.0
Girder,486.0,1.0,11198.0,243.0,212.0
Deck,434.0,0.0,65.0,12195.0,935.0
Parapet,445.0,0.0,12.0,36.0,2435.0
