,Background,Pier,Girder,Deck,Parapet
Background,0.0,0.0,0.0,0.0,0.0
Pier,0.0,5201.0,275.0,0.0,0.0
Girder,0.0,0.0,30903.0,119.0,99.0
Deck,0.0,0.0,62.0,1697.0,14.0
Parapet,0.0,0.0,5.0,24.0,2561.0
