,Background,Pier,Girder,Deck,Parapet
Background,22244.0,121.0,1.0,0.0,2.0
Pier,294.0,3787.0,328.0,0.0,0.0
Girder,0.0,0.0,12894.0,49.0,80.0
Deck,0.0,0.0,7.0,484.0,27.0
Parapet,0.0,0.0,1.0,6.0,635.0
