,Background,Pier,Girder,Deck,Parapet
Background,0.9982678983833718,0.0002099517111064455,0.0012597102666386732,0.0,0.0002624396388830569
Pier,0.06794338051623647,0.9180682764363031,0.013988343047460449,0.0,0.0
Girder,0.0018759966232060783,0.0,0.9939030109745802,0.001031798142763343,0.003189194259450333
Deck,0.00044913541432741973,0.0,0.01482146867280485,0.7929485739950595,0.1917808219178082
Parapet,0.0063371356147021544,0.0,0.0012674271229404308,0.0,0.9923954372623575
