,Background,Pier,Girder,Deck,Parapet
Background,16081.0,63.0,6.0,1.0,7.0
Pier,618.0,7891.0,435.0,0.0,0.0
Girder,0.0,31.0,11061.0,1.0,96.0
Deck,0.0,0.0,281.0,3393.0,204.0
Parapet,0.0,0.0,57.0,82.0,652.0
