,Background,Pier,Girder,Deck,Parapet
Background,98307.0,105.0,8.0,14.0,35.0
Pier,454.0,34074.0,291.0,0.0,0.0
Girder,243.0,190.0,37963.0,20.0,41.0
Deck,40.0,0.0,32.0,27357.0,286.0
Parapet,317.0,0.0,131.0,360.0,4532.0
