,Background,Pier,Girder,Deck,Parapet
Background,68128.0,745.0,11.0,16.0,45.0
Pier,324.0,93940.0,550.0,0.0,0.0
Girder,0.0,421.0,30100.0,0.0,8.0
Deck,8.0,0.0,44.0,6578.0,26.0
Parapet,0.0,0.0,84.0,135.0,3637.0
