,Background,Pier,Girder,Deck,Parapet
Background,0.9881499746174487,0.010805714700123287,0.00015954746537094787,0.0002320690405395605,0.0006526941765175139
Pier,0.0034172168667074483,0.9907819520324003,0.005800831100892273,0.0,0.0
Girder,0.0,0.013790166726718858,0.9859477873497331,0.0,0.0002620459235481018
Deck,0.001201923076923077,0.0,0.006610576923076923,0.98828125,0.00390625
Parapet,0.0,0.0,0.021784232365145227,0.0350103734439834,0.9432053941908713
