,Background,Pier,Girder,Deck,Parapet
Background,101840.0,2.0,1598.0,150.0,41.0
Pier,0.0,0.0,0.0,0.0,0.0
Girder,1252.0,0.0,41708.0,76.0,181.0
Deck,3812.0,0.0,131.0,44469.0,637.0
Parapet,1005.0,0.0,107.0,383.0,7408.0
