,Background,Pier,Girder,Deck,Parapet
Background,111851.0,594.0,0.0,2.0,11.0
Pier,499.0,21130.0,239.0,0.0,0.0
Girder,2.0,122.0,64494.0,19.0,19.0
Deck,1.0,0.0,81.0,2545.0,13.0
Parapet,3.0,0.0,101.0,104.0,2970.0
