,Background,Pier,Girder,Deck,Parapet
Background,79036.0,116.0,4.0,13.0,1.0
Pier,1804.0,52157.0,664.0,0.0,0.0
Girder,283.0,193.0,32591.0,0.0,3.0
Deck,9.0,0.0,13.0,32451.0,785.0
Parapet,31.0,0.0,20.0,105.0,4521.0
