,Background,Pier,Girder,Deck,Parapet
Background,44.0,0.0,56.0,51.0,100.0
Pier,0.0,13530.0,493.0,0.0,0.0
Girder,4.0,443.0,152643.0,11.0,40.0
Deck,74.0,2.0,336.0,25837.0,107.0
Parapet,7.0,0.0,242.0,532.0,10248.0
