,Background,Pier,Girder,Deck,Parapet
Background,120768.0,0.0,1405.0,139.0,427.0
Pier,0.0,0.0,0.0,0.0,0.0
Girder,1661.0,0.0,28265.0,7.0,23.0
Deck,76.0,0.0,384.0,44366.0,581.0
Parapet,469.0,0.0,509.0,765.0,4955.0
