,Background,Pier,Girder,Deck,Parapet
Background,87595.0,634.0,0.0,0.0,0.0
Pier,653.0,71306.0,458.0,0.0,0.0
Girder,0.0,184.0,38325.0,4.0,0.0
Deck,1.0,0.0,38.0,2371.0,14.0
Parapet,2.0,0.0,14.0,95.0,3106.0
