,Background,Pier,Girder,Deck,Parapet
Background,84555.0,105.0,5.0,17.0,35.0
Pier,424.0,34444.0,276.0,0.0,0.0
Girder,135.0,187.0,53846.0,13.0,30.0
Deck,43.0,0.0,12.0,26190.0,191.0
Parapet,56.0,0.0,150.0,585.0,3501.0
