,Background,Pier,Girder,Deck,Parapet
Background,56296.0,150.0,1.0,10.0,34.0
Pier,1174.0,75460.0,542.0,0.0,0.0
Girder,125.0,204.0,33891.0,2.0,6.0
Deck,37.0,0.0,6.0,31560.0,180.0
Parapet,2.0,0.0,223.0,499.0,4398.0
