,Background,Pier,Girder,Deck,Parapet
Background,100607.0,229.0,1.0,2.0,0.0
Pier,286.0,22699.0,260.0,0.0,0.0
Girder,0.0,115.0,71848.0,18.0,23.0
Deck,1.0,0.0,117.0,3446.0,8.0
Parapet,3.0,0.0,86.0,138.0,4913.0
