,Background,Pier,Girder,Deck,Parapet
Background,0.9677418759412534,0.032258062531375115,0.0,0.0,0.0
Pier,0.0,0.9155844155844156,0.08441558441558442,0.0,0.0
Girder,0.0,0.0125,0.7625,0.2125,0.0125
Deck,0.0,0.0,0.0,0.972027972027972,0.027972027972027972
Parapet,0.0,0.0,0.0,0.019011406844106463,0.9809885931558935
