,Background,Pier,Girder,Deck,Parapet
Background,0.927536231884058,0.057971014492753624,0.014492753623188406,0.0,0.0
Pier,0.0,0.720125786163522,0.2641509433962264,0.015723270440251572,0.0
Girder,0.0,0.0,0.864516129032258,0.13548387096774195,0.0
Deck,0.0,0.0,0.003424657534246575,0.9691780821917808,0.0273972602739726
Parapet,0.0,0.0,0.007952286282306162,0.011928429423459244,0.9801192842942346
