,Background,Pier,Girder,Deck,Parapet
Background,0.9937106918238994,0.0,0.006289308176100629,0.0,0.0
Pier,0.004754358161648178,0.9841521394611727,0.011093502377179081,0.0,0.0
Girder,0.018032786885245903,0.00819672131147541,0.9622950819672131,0.003278688524590164,0.00819672131147541
Deck,0.004437869822485207,0.0,0.0014792899408284023,0.9556213017751479,0.038461538461538464
Parapet,0.0026200873362445414,0.0,0.0017467248908296944,0.007860262008733625,0.9877729257641922
