,Background,Pier,Girder,Deck,Parapet
Background,0.9776536312849162,0.01675977653631285,0.00558659217877095,0.0,0.0
Pier,0.0,0.9869186046511628,0.01308139534883721,0.0,0.0
Girder,0.004559270516717325,0.0,0.9544072948328267,0.015197568389057751,0.025835866261398176
Deck,0.0,0.0,0.0,0.9609984399375975,0.0390015600624025
Parapet,0.0008503401360544217,0.0,0.0,0.0008503401360544217,0.9982993197278912
