File,Class,IoU
cb6.h5,Background,95.62841653823853
cb6.h5,Pier,98.2633888721466
cb6.h5,Girder,94.0119743347168
cb6.h5,Deck,94.47852969169617
cb6.h5,Parapet,96.38752341270447
cb9.h5,Background,88.26815485954285
cb9.h5,Pier,97.64150977134705
cb9.h5,Girder,94.5249617099762
cb9.h5,Deck,94.03202533721924
cb9.h5,Parapet,96.17347121238708
