,Background,Pier,Girder,Deck,Parapet
Background,0.9791537824942562,0.01225975686633026,0.0047361470872060545,0.0011621896968447595,0.002688123855362654
Pier,0.0017339221971250007,0.9881868178378921,0.010075911188207394,3.3487767755633063e-06,0.0
Girder,0.01168983555087471,0.0019175467903183886,0.9625225368025917,0.0079032992334836,0.015966781622731647
Deck,0.0017540148577783806,0.0,0.0003806442934890291,0.9630367600807949,0.03482858076793777
Parapet,0.0010047882198854204,0.0,0.001441509550160041,0.0037860861837107087,0.9937676160462439
