,Background,Pier,Girder,Deck,Parapet
Background,0.9874213836477987,0.0,0.012578616352201259,0.0,0.0
Pier,0.006339144215530904,0.971473851030111,0.022187004754358162,0.0,0.0
Girder,0.004918032786885246,0.001639344262295082,0.9918032786885246,0.0,0.001639344262295082
Deck,0.0014792899408284023,0.0,0.004437869822485207,0.9748520710059172,0.019230769230769232
Parapet,0.0008733624454148472,0.0,0.00960698689956332,0.01834061135371179,0.97117903930131
