File,Class,IoU
cb6.h5,Background,90.86537957191467
cb6.h5,Pier,69.68315243721008
cb6.h5,Girder,86.64384484291077
cb6.h5,Deck,77.15730667114258
cb6.h5,Parapet,53.35646867752075
cb9.h5,Background,94.84079480171204
cb9.h5,Pier,91.72331094741821
cb9.h5,Girder,79.72915172576904
cb9.h5,Deck,78.15141081809998
cb9.h5,Parapet,45.73206901550293
