,Background,Pier,Girder,Deck,Parapet
Background,0.8863636363636364,0.06818181818181818,0.045454545454545456,0.0,0.0
Pier,0.0,0.9788359788359788,0.021164021164021163,0.0,0.0
Girder,0.005813953488372093,0.023255813953488372,0.936046511627907,0.005813953488372093,0.029069767441860465
Deck,0.0,0.0,0.0,0.9513513513513514,0.04864864864864865
Parapet,0.0,0.0,0.0,0.006535947712418301,0.9934640522875817
