,Background,Pier,Girder,Deck,Parapet
Background,0.9473684210526315,0.022556390977443608,0.03007518796992481,0.0,0.0
Pier,0.0,0.9962962962962963,0.003703703703703704,0.0,0.0
Girder,0.0019342359767891683,0.030947775628626693,0.9323017408123792,0.005802707930367505,0.029013539651837523
Deck,0.0,0.0,0.046464646464646465,0.9313131313131313,0.022222222222222223
Parapet,0.0,0.0,0.004640371229698376,0.010440835266821345,0.9849187935034803
